,YearStart,LocationAbbr,LocationDesc,Question,Data_Value,Data_Value_Alt,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,LocationID,StratificationCategory1,Stratification1
19537,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,39.9,39.9,3299.0,,,,,"$50,000 - $74,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$50,000 - $74,999"
19538,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,40.1,40.1,4879.0,,,,,"$75,000 or greater",,"(41.6410409880005, -99.36572062299967)",31,Income,"$75,000 or greater"
19539,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,33.5,33.5,2260.0,,,,,Data not reported,,"(41.6410409880005, -99.36572062299967)",31,Income,Data not reported
19541,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,37.0,37.0,19344.0,,,,,,Non-Hispanic White,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Non-Hispanic White
19542,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,34.4,34.4,367.0,,,,,,Non-Hispanic Black,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Non-Hispanic Black
19543,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,36.0,36.0,752.0,,,,,,Hispanic,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Hispanic
19544,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,23.9,23.9,105.0,,,,,,Asian,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Asian
19545,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Hawaiian/Pacific Islander
19546,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,21.1,21.1,183.0,,,,,,American Indian/Alaska Native,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,American Indian/Alaska Native
19547,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,27.0,27.0,170.0,,,,,,2 or more races,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,2 or more races
19548,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Other
20165,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,27.7,27.7,3555.0,Total,,,,,,"(39.493240390000494, -117.07184056399967)",32,Total,Total
20166,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,29.9,29.9,1573.0,,,,Male,,,"(39.493240390000494, -117.07184056399967)",32,Gender,Male
20167,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,37.8,37.8,279.0,,,Less than high school,,,,"(39.493240390000494, -117.07184056399967)",32,Education,Less than high school
20168,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,26.2,26.2,934.0,,,High school graduate,,,,"(39.493240390000494, -117.07184056399967)",32,Education,High school graduate
20169,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,27.4,27.4,1172.0,,,Some college or technical school,,,,"(39.493240390000494, -117.07184056399967)",32,Education,Some college or technical school
20170,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,22.6,22.6,1161.0,,,College graduate,,,,"(39.493240390000494, -117.07184056399967)",32,Education,College graduate
20171,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,12.7,12.7,187.0,,18 - 24,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),18 - 24
20172,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,29.7,29.7,348.0,,25 - 34,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),25 - 34
20173,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,36.8,36.8,445.0,,35 - 44,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),35 - 44
20174,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,28.9,28.9,604.0,,45 - 54,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),45 - 54
20175,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,25.6,25.6,726.0,,55 - 64,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),55 - 64
20176,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,27.6,27.6,1245.0,,65 or older,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),65 or older
20177,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,36.7,36.7,279.0,,,,,"Less than $15,000",,"(39.493240390000494, -117.07184056399967)",32,Income,"Less than $15,000"
20178,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,27.5,27.5,545.0,,,,,"$15,000 - $24,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$15,000 - $24,999"
20179,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,27.9,27.9,365.0,,,,,"$25,000 - $34,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$25,000 - $34,999"
20180,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,28.7,28.7,445.0,,,,,"$35,000 - $49,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$35,000 - $49,999"
20181,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,27.2,27.2,493.0,,,,,"$50,000 - $74,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$50,000 - $74,999"
20182,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,22.6,22.6,946.0,,,,,"$75,000 or greater",,"(39.493240390000494, -117.07184056399967)",32,Income,"$75,000 or greater"
20183,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,30.6,30.6,482.0,,,,,Data not reported,,"(39.493240390000494, -117.07184056399967)",32,Income,Data not reported
20184,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,26.9,26.9,2634.0,,,,,,Non-Hispanic White,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Non-Hispanic White
20185,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,38.1,38.1,155.0,,,,,,Non-Hispanic Black,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Non-Hispanic Black
20186,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,30.3,30.3,408.0,,,,,,Hispanic,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Hispanic
20187,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,15.0,15.0,81.0,,,,,,Asian,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Asian
20188,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Hawaiian/Pacific Islander
20189,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,35.5,35.5,61.0,,,,,,American Indian/Alaska Native,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,American Indian/Alaska Native
20190,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,20.6,20.6,126.0,,,,,,2 or more races,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,2 or more races
20191,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Other
20192,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,3555.0,Total,,,,,,"(39.493240390000494, -117.07184056399967)",32,Total,Total
20193,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,43.5,43.5,1573.0,,,,Male,,,"(39.493240390000494, -117.07184056399967)",32,Gender,Male
20194,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,27.4,27.4,1982.0,,,,Female,,,"(39.493240390000494, -117.07184056399967)",32,Gender,Female
20195,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,36.0,36.0,279.0,,,Less than high school,,,,"(39.493240390000494, -117.07184056399967)",32,Education,Less than high school
20196,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,39.3,39.3,934.0,,,High school graduate,,,,"(39.493240390000494, -117.07184056399967)",32,Education,High school graduate
20197,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,33.7,33.7,1172.0,,,Some college or technical school,,,,"(39.493240390000494, -117.07184056399967)",32,Education,Some college or technical school
20198,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,34.8,34.8,1161.0,,,College graduate,,,,"(39.493240390000494, -117.07184056399967)",32,Education,College graduate
20199,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,29.5,29.5,187.0,,18 - 24,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),18 - 24
20200,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,30.9,30.9,348.0,,25 - 34,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),25 - 34
20201,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,33.5,33.5,445.0,,35 - 44,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),35 - 44
20202,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,41.7,41.7,604.0,,45 - 54,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),45 - 54
20203,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,41.9,41.9,726.0,,55 - 64,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),55 - 64
20204,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,35.7,35.7,1245.0,,65 or older,,,,,"(39.493240390000494, -117.07184056399967)",32,Age (years),65 or older
20205,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,26.8,26.8,279.0,,,,,"Less than $15,000",,"(39.493240390000494, -117.07184056399967)",32,Income,"Less than $15,000"
20206,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,41.0,41.0,545.0,,,,,"$15,000 - $24,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$15,000 - $24,999"
20207,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,41.6,41.6,365.0,,,,,"$25,000 - $34,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$25,000 - $34,999"
20208,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,33.6,33.6,445.0,,,,,"$35,000 - $49,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$35,000 - $49,999"
20209,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,38.9,38.9,493.0,,,,,"$50,000 - $74,999",,"(39.493240390000494, -117.07184056399967)",32,Income,"$50,000 - $74,999"
20210,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,38.7,38.7,946.0,,,,,"$75,000 or greater",,"(39.493240390000494, -117.07184056399967)",32,Income,"$75,000 or greater"
20211,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,25.7,25.7,482.0,,,,,Data not reported,,"(39.493240390000494, -117.07184056399967)",32,Income,Data not reported
20212,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,2634.0,,,,,,Non-Hispanic White,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Non-Hispanic White
20213,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,32.1,32.1,155.0,,,,,,Non-Hispanic Black,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Non-Hispanic Black
20214,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,39.9,39.9,408.0,,,,,,Hispanic,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Hispanic
20215,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,27.3,27.3,81.0,,,,,,Asian,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Asian
20216,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Hawaiian/Pacific Islander
20217,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,32.8,32.8,61.0,,,,,,American Indian/Alaska Native,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,American Indian/Alaska Native
20218,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,34.6,34.6,126.0,,,,,,2 or more races,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,2 or more races
20219,2014,NV,Nevada,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(39.493240390000494, -117.07184056399967)",32,Race/Ethnicity,Other
20835,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,27.4,27.4,5730.0,Total,,,,,,"(43.65595011300047, -71.50036091999965)",33,Total,Total
20836,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,29.5,29.5,2509.0,,,,Male,,,"(43.65595011300047, -71.50036091999965)",33,Gender,Male
20837,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,25.3,25.3,3221.0,,,,Female,,,"(43.65595011300047, -71.50036091999965)",33,Gender,Female
20838,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,26.3,26.3,273.0,,,Less than high school,,,,"(43.65595011300047, -71.50036091999965)",33,Education,Less than high school
20839,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,30.6,30.6,1632.0,,,High school graduate,,,,"(43.65595011300047, -71.50036091999965)",33,Education,High school graduate
20840,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,31.3,31.3,1474.0,,,Some college or technical school,,,,"(43.65595011300047, -71.50036091999965)",33,Education,Some college or technical school
20841,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,21.0,21.0,2339.0,,,College graduate,,,,"(43.65595011300047, -71.50036091999965)",33,Education,College graduate
20842,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,13.6,13.6,211.0,,18 - 24,,,,,"(43.65595011300047, -71.50036091999965)",33,Age (years),18 - 24
20843,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,28.5,28.5,432.0,,25 - 34,,,,,"(43.65595011300047, -71.50036091999965)",33,Age (years),25 - 34
20844,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,29.5,29.5,608.0,,35 - 44,,,,,"(43.65595011300047, -71.50036091999965)",33,Age (years),35 - 44
20845,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,31.6,31.6,1018.0,,45 - 54,,,,,"(43.65595011300047, -71.50036091999965)",33,Age (years),45 - 54
20846,2014,NH,New Hampshire,Percent of adults aged 18 years and older who have obesity,28.9,28.9,1364.0,,55 - 64,,,,,"(43.65595011300047, -71.50036091999965)",33,Age (years),55 - 64
